"subject_id","seed","log_mean_numerosity","appearance","first_estimate_log","second_estimate_log","geometric_mean_log","first_error_log","second_error_log","geom_mean_error_log","partner_between"
"85939",77,4.66931800581184,"diffPos_diffObj",4.74493212836325,4.85203026391962,4.79818239410123,0.0756141225514071,0.182712258107774,0.128864388289387,4.78749174278205
"85939",78,3.90449473900735,"samePos_diffObj",4.0943445622221,4.02535169073515,4.05970156612441,0.189849823214746,0.120856951727795,0.155206827117056,4.24849524204936
"85939",79,4.35188954025364,"samePos_sameObj",4.31748811353631,4.38202663467388,4.34963767553161,0.0344014267173325,0.0301370944202386,0.00225186472203553,4.66343909411207
"85939",80,5.00813216387814,"diffPos_diffObj",4.86753445045558,4.89034912822175,4.87892845370526,0.140597713422555,0.117783035656384,0.129203710172876,4.77912349311153
"85939",81,4.79268655965915,"samePos_diffObj",4.72738781871234,4.81218435537242,4.76959764581727,0.0652987409468091,0.0194977957132672,0.0230889138418782,4.81218435537242
"85939",82,4.90527477843843,"diffPos_diffObj",4.77068462446567,4.82028156560504,4.79541897550435,0.134590153972765,0.0849932128333926,0.109855802934075,4.75359019110636
"85939",83,3.90449473900735,"samePos_sameObj",3.91202300542815,4.04305126783455,3.97699755744132,0.00752826642079141,0.138556528827196,0.0725028184339611,3.80666248977032
"85939",84,4.52178857704904,"samePos_diffObj",4.31748811353631,4.46590811865458,4.39107107872743,0.20430046351273,0.0558804583944568,0.130717498321611,4.11087386417331
"85939",85,4.90527477843843,"samePos_sameObj",4.70953020131233,4.72738781871234,4.71845056194741,0.195744577126096,0.177886959726089,0.186824216491022,4.24849524204936
"85939",86,4.15300647487069,"diffPos_sameObj",4.33073334028633,4.33073334028633,4.33073334028633,0.177726865415644,0.177726865415644,0.177726865415644,3.91202300542815
"85939",87,4.35188954025364,"diffPos_sameObj",4.20469261939097,4.14313472639153,4.1738001875031,0.147196920862677,0.20875481386211,0.178089352750546,4.78749174278205
"85939",88,3.90449473900735,"diffPos_diffObj",4.24849524204936,3.95124371858143,4.09717465316901,0.344000503042005,0.046748979574073,0.192679914161658,4.67282883446191
